,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type,position,initial_cost,team_name
207,Cenk,Tosun,0,0,4,44,3,11.6,2.2,4.0,0,12,1.8,0,0,1,0.0,60,4,FWD,60,EVE
208,Bernard,Anício Caldeira Duarte,1,0,21,447,7,142.7,104.8,80.0,1,75,32.7,2,0,2,0.1,57,3,MID,60,EVE
209,Lucas,Digne,0,9,120,2681,42,704.2,592.6,136.0,18,590,143.5,9,1,2,11.4,62,2,DEF,60,EVE
210,Michael,Keane,3,1,127,2989,43,87.8,814.0,243.0,13,649,114.5,11,0,4,6.3,50,2,DEF,50,EVE
211,Jordan,Pickford,0,0,114,2742,39,10.1,698.4,0.0,8,570,70.9,10,0,1,5.3,48,1,GK,50,EVE
212,André Filipe,Tavares Gomes,0,1,48,1559,22,244.5,189.0,103.0,0,224,53.0,5,0,3,0.2,53,3,MID,55,EVE
213,Alex,Iwobi,1,3,65,1530,21,263.1,262.6,233.0,1,256,76.0,5,0,0,0.2,59,3,MID,60,EVE
214,Jonjoe,Kenny,0,0,5,78,1,8.1,11.0,8.0,0,19,2.8,0,0,0,0.1,43,2,DEF,45,EVE
215,Jean-Philippe,Gbamin,0,0,1,11,1,0.9,3.8,0.0,0,1,0.5,0,0,0,0.0,50,3,MID,50,EVE
216,Yerry,Mina,2,0,79,1936,22,23.5,496.2,200.0,7,399,72.3,6,0,2,1.7,55,2,DEF,55,EVE
217,Tom,Davies,0,1,47,1417,23,112.0,205.6,30.0,1,209,34.7,5,0,3,0.1,52,3,MID,55,EVE
218,Dominic,Calvert-Lewin,16,6,165,2871,39,308.0,745.8,1439.0,21,528,249.0,11,0,3,29.5,75,4,FWD,70,EVE
219,Mason,Holgate,1,0,80,2286,32,126.0,432.2,80.0,4,426,64.1,9,0,9,1.0,48,2,DEF,50,EVE
220,Richarlison,de Andrade,7,6,123,2862,38,359.7,576.4,1147.0,18,415,208.3,11,1,4,7.1,77,4,FWD,80,EVE
221,João,Virgínia,0,0,2,47,0,0.0,25.0,0.0,0,10,2.5,0,0,0,0.1,43,1,GK,45,EVE
222,Anthony,Gordon,0,0,3,87,0,12.7,14.4,4.0,0,11,3.1,0,0,0,0.4,43,3,MID,45,EVE
223,Moise,Kean,0,0,2,13,0,1.3,0.0,11.0,0,1,0.9,0,0,0,0.2,57,4,FWD,60,EVE
224,Jarrad,Branthwaite,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,39,2,DEF,40,EVE
225,Allan,Marques Loureiro,0,0,47,2050,30,233.3,366.6,42.0,0,290,64.4,7,0,6,0.6,52,3,MID,55,EVE
226,James,Rodríguez,6,5,101,1763,27,585.6,499.2,399.0,11,432,148.7,5,0,4,7.8,77,3,MID,75,EVE
227,Abdoulaye,Doucouré,2,3,80,2443,36,319.4,433.8,267.0,2,421,102.1,9,0,6,0.6,51,3,MID,55,EVE
228,Niels,Nkounkou,0,0,2,80,1,5.7,15.0,1.0,0,9,2.2,0,0,1,0.2,40,2,DEF,40,EVE
229,Ben,Godfrey,0,2,100,2683,35,84.3,610.4,152.0,7,537,84.8,11,0,4,1.9,51,2,DEF,50,EVE
230,Robin,Olsen,0,0,25,630,9,0.0,166.4,0.0,3,119,16.7,2,0,1,0.1,45,1,GK,45,EVE
231,Ellis,Simms,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,4,FWD,45,EVE
232,Tyler,Onyango,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,EVE
233,Joshua,King,0,0,11,138,2,5.6,13.4,31.0,0,18,5.0,0,0,0,0.1,50,4,FWD,55,EVE
234,Kyle,John,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,EVE
235,Nathan,Broadhead,0,0,1,2,0,0.0,2.0,0.0,0,5,0.2,0,0,0,0.0,45,3,MID,45,EVE
236,Ryan,Astley,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,EVE
237,Harry,Tyrer,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,1,GK,40,EVE
238,Reece,Welch,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,EVE
239,Isaac,Price,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,EVE
240,Ruben,Loftus-Cheek,1,0,66,1962,22,274.2,201.6,439.0,0,178,91.4,11,0,3,0.2,59,3,MID,60,FUL
241,Fabricio,Agosto Ramírez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,2.0,39,1,GK,40,FUL
242,Kevin,McDonald,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,47,3,MID,50,FUL
243,Maxime,Le Marchand,0,0,1,122,1,1.6,12.6,1.0,0,12,1.6,0,0,2,0.0,41,2,DEF,45,FUL
244,Stefan,Johansen,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,47,3,MID,50,FUL
245,Tom,Cairney,1,1,27,758,15,278.3,170.6,124.0,2,160,57.3,1,0,2,0.1,52,3,MID,55,FUL
246,Tim,Ream,0,0,10,630,13,8.1,133.6,2.0,0,103,14.5,0,0,0,0.1,42,2,DEF,45,FUL
247,Anthony,Knockaert,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,3,MID,55,FUL
248,Michael,Hector,0,0,0,262,10,11.3,40.8,18.0,0,32,6.9,0,0,2,0.1,41,2,DEF,45,FUL
249,Cyrus,Christie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,42,2,DEF,45,FUL
250,Neeskens,Kebano,0,0,6,116,3,14.6,1.4,47.0,0,13,5.9,0,0,0,0.0,47,3,MID,50,FUL
251,Bobby,Decordova-Reid,5,3,88,2367,32,254.1,384.8,503.0,6,343,114.1,9,0,7,0.6,53,4,FWD,55,FUL
252,Joe,Bryan,1,1,27,663,17,100.4,143.2,85.0,2,132,32.8,0,0,2,0.3,45,2,DEF,50,FUL
253,Marcus,Bettinelli,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,43,1,GK,45,FUL
254,Aleksandar,Mitrović,3,3,63,1389,24,323.8,245.6,697.0,7,178,124.9,1,0,3,3.2,55,4,FWD,60,FUL
255,Alfie,Mawson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,43,2,DEF,45,FUL
256,Marek,Rodák,0,0,2,180,5,0.0,32.6,0.0,0,23,3.2,0,0,0,0.2,43,1,GK,45,FUL
257,Ivan Ricardo,Neves Abreu Cavaleiro,3,0,85,2465,43,647.2,347.0,530.0,4,261,152.5,7,0,2,0.1,53,3,MID,55,FUL
258,Josh,Onomah,0,0,13,369,12,28.7,33.6,47.0,0,46,10.7,0,0,1,0.0,46,3,MID,50,FUL
259,Jean Michaël,Seri,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,46,3,MID,50,FUL
260,Aboubakar,Kamara,0,0,8,307,9,76.8,22.6,39.0,0,14,13.2,0,1,1,0.0,48,3,MID,50,FUL
261,André-Frank,Zambo Anguissa,0,3,76,2581,40,409.4,507.6,312.0,4,391,123.1,6,0,6,1.2,44,3,MID,45,FUL
262,Zeze Steven,Sessegnon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,43,2,DEF,45,FUL
263,Harrison,Reed,0,3,69,2243,35,330.4,421.2,82.0,0,391,83.5,9,0,5,0.5,44,3,MID,45,FUL
264,Antonee,Robinson,0,0,57,2159,28,475.8,451.4,178.0,1,393,110.8,5,1,4,0.2,44,2,DEF,45,FUL
265,Mario,Lemina,1,1,55,1696,27,169.5,294.0,134.0,3,267,59.9,3,0,5,0.3,45,3,MID,45,FUL
266,Alphonse,Areola,0,0,124,3240,48,0.0,876.2,0.0,9,637,87.4,9,0,2,4.7,45,1,GK,45,FUL
267,Kenny,Tete,0,1,50,1477,27,312.4,330.8,98.0,3,288,74.2,5,0,3,0.1,43,2,DEF,45,FUL
268,Denis,Odoi,0,0,1,270,10,20.8,35.4,8.0,0,34,6.4,0,0,1,0.1,42,2,DEF,45,FUL
269,Ademola,Lookman,4,4,107,2746,33,884.6,514.2,928.0,8,367,232.7,10,0,5,1.3,47,3,MID,50,FUL
270,Ola,Aina,2,1,102,2664,36,248.8,483.6,144.0,8,477,87.7,8,0,3,2.0,43,2,DEF,45,FUL
271,Joachim,Andersen,1,1,93,2729,36,109.3,582.8,151.0,7,501,84.5,9,1,6,0.4,45,2,DEF,45,FUL
272,Tosin,Adarabioyo,0,1,100,2953,41,70.1,673.8,223.0,11,571,97.1,9,0,1,0.6,45,2,DEF,45,FUL
273,Terence,Kongolo,0,0,2,90,1,4.7,16.8,2.0,0,15,2.4,0,0,0,0.0,43,2,DEF,45,FUL
274,Josh,Maja,3,0,40,804,9,103.2,138.0,314.0,5,123,55.3,5,0,0,0.5,50,4,FWD,55,FUL
275,Fabio,Carvalho,1,0,12,254,6,30.8,72.4,161.0,0,42,26.5,0,0,0,0.0,45,3,MID,45,FUL
276,Sylvester,Jasper,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,FUL
277,Tyrese,Francois,0,0,1,14,1,1.3,1.2,0.0,0,2,0.3,0,0,0,0.0,45,3,MID,45,FUL
278,Wes,Morgan,0,0,3,16,0,0.1,3.0,0.0,0,9,0.3,0,0,0,0.1,44,2,DEF,45,LEI
279,Kasper,Schmeichel,0,0,128,3420,50,0.0,769.0,0.0,6,631,76.9,11,0,0,9.6,54,1,GK,55,LEI
280,Christian,Fuchs,0,0,24,701,9,33.9,137.0,22.0,2,112,19.2,3,0,4,0.2,45,2,DEF,45,LEI
281,Jonny,Evans,2,2,109,2473,31,129.0,532.4,115.0,12,536,77.9,10,0,7,1.4,56,2,DEF,55,LEI
282,Adrien,Silva,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,44,3,MID,45,LEI
283,Marc,Albrighton,1,7,78,1735,22,544.2,412.6,282.0,3,325,123.9,4,0,2,0.2,52,3,MID,55,LEI
284,Matty,James,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,43,3,MID,45,LEI
285,Danny,Ward,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,43,1,GK,45,LEI
286,Jamie,Vardy,15,14,187,2838,44,356.6,819.2,1306.0,23,649,248.3,8,0,1,17.5,102,4,FWD,100,LEI
287,Dennis,Praet,1,2,37,714,11,132.1,119.2,120.0,1,129,36.9,3,0,0,0.1,52,3,MID,55,LEI
288,Ricardo Domingos,Barbosa Pereira,0,1,27,954,19,162.4,183.4,144.0,0,152,48.9,2,0,3,0.6,59,2,DEF,60,LEI
289,Daniel,Amartey,1,0,19,718,12,10.9,155.0,61.0,2,121,22.7,0,0,3,1.2,39,2,DEF,40,LEI
290,Youri,Tielemans,6,4,133,3356,50,788.2,840.4,462.0,11,633,209.1,11,0,6,3.8,64,3,MID,65,LEI
291,Ayoze,Pérez,2,1,58,1322,21,323.6,255.6,482.0,2,149,106.1,5,0,2,0.6,60,3,MID,65,LEI
292,Demarai,Gray,0,0,1,18,0,1.3,0.2,3.0,0,3,0.5,0,0,0,0.1,51,3,MID,55,LEI
293,James,Maddison,8,7,133,2093,28,770.3,588.4,668.0,12,473,202.5,10,0,4,5.5,72,3,MID,70,LEI
294,Kelechi,Iheanacho,12,2,110,1452,23,413.9,540.2,814.0,18,424,176.5,5,0,1,19.5,62,4,FWD,60,LEI
295,Hamza,Choudhury,0,0,14,311,2,13.5,34.0,29.0,0,59,7.6,2,0,1,0.1,46,3,MID,50,LEI
296,Harvey,Barnes,9,5,126,1944,25,359.0,556.4,810.0,13,348,172.7,7,0,0,2.7,66,3,MID,70,LEI
297,Wilfred,Ndidi,1,4,79,2175,31,234.5,549.2,78.0,11,430,86.2,7,0,6,0.7,48,3,MID,50,LEI
298,Filip,Benkovic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,43,2,DEF,45,LEI
299,Çaglar,Söyüncü,1,0,59,1816,30,114.4,403.6,157.0,3,360,67.7,5,0,2,3.0,53,2,DEF,55,LEI
300,James,Justin,2,2,101,2070,25,290.7,472.2,195.0,13,447,96.0,9,0,4,6.1,48,2,DEF,45,LEI
301,Luke,Thomas,1,0,26,968,18,111.7,169.0,101.0,0,132,38.1,1,0,2,0.4,41,2,DEF,45,LEI
302,Timothy,Castagne,2,4,94,2345,37,350.2,486.6,181.0,7,479,101.7,6,0,1,5.7,58,2,DEF,55,LEI
303,Nampalys,Mendy,0,1,41,1452,25,118.7,153.0,23.0,0,234,29.6,4,0,5,1.5,42,3,MID,45,LEI
304,Cengiz,Ünder,0,2,16,275,5,87.5,73.4,88.0,0,62,24.9,0,0,0,0.0,57,3,MID,60,LEI
305,Wesley,Fofana,0,1,71,2260,30,107.8,502.0,121.0,5,464,73.4,7,0,7,1.0,50,2,DEF,50,LEI
306,Islam,Slimani,0,0,1,19,1,11.7,0.2,6.0,0,3,1.8,0,0,0,0.1,49,4,FWD,50,LEI
307,Vontae,Daley-Campbell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,LEI
308,Thakgalo,Leshabela,0,0,1,9,0,1.4,0.6,0.0,0,2,0.2,0,0,0,0.0,44,3,MID,45,LEI
309,Sidnei,Tavares,0,0,3,84,1,1.2,9.6,9.0,0,10,2.0,0,0,0,0.0,44,3,MID,45,LEI
310,Shane,Flynn,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LEI
311,Thanawat,Suengchitthawon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LEI
312,Tawanda,Maswanhise,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LEI
313,Pablo,Hernández Domínguez,0,3,28,414,6,97.9,84.0,153.0,0,103,33.4,1,0,1,0.3,57,3,MID,60,LEE
314,Francisco,Casilla Cortés,0,0,14,270,2,0.0,68.0,0.0,2,58,6.8,1,0,0,1.0,41,1,GK,45,LEE
315,Liam,Cooper,1,0,59,2186,41,17.7,620.4,259.0,2,454,89.8,6,1,4,0.3,43,2,DEF,45,LEE
316,Barry,Douglas,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,2.8,38,2,DEF,40,LEE
317,Luke,Ayling,0,0,100,3399,54,421.4,843.2,350.0,2,665,161.6,12,0,7,2.7,44,2,DEF,45,LEE
318,Mateusz,Klich,4,5,99,2386,44,661.4,464.6,333.0,3,407,145.7,8,0,6,2.3,52,3,MID,55,LEE
319,Adam,Forshaw,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,3,MID,50,LEE
320,Stuart,Dallas,8,3,171,3410,53,454.6,756.8,527.0,15,726,174.2,12,0,7,33.1,55,2,DEF,45,LEE
321,Ezgjan,Alioski,2,3,110,2456,35,423.0,477.8,281.0,7,449,118.5,10,0,7,3.2,44,2,DEF,45,LEE
322,Patrick,Bamford,17,11,194,3052,50,371.0,867.2,1512.0,26,631,274.6,10,0,3,45.2,66,4,FWD,55,LEE
323,Jack,Harrison,8,10,160,2846,45,821.7,759.2,666.0,15,542,225.2,11,0,2,7.6,56,3,MID,55,LEE
324,Kalvin,Phillips,1,2,67,2428,34,539.3,535.4,82.0,2,396,115.8,9,0,10,0.9,49,3,MID,50,LEE
325,Hélder Wander,Sousa de Azevedo e Costa,3,4,63,1150,23,134.3,224.2,289.0,2,162,64.7,3,0,0,2.1,50,3,MID,55,LEE
326,Tyler,Roberts,1,2,49,1330,19,239.0,189.4,296.0,0,169,72.5,4,0,3,0.1,46,3,MID,50,LEE
327,Jay-Roy,Grot,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,47,3,MID,50,LEE
328,Kamil,Miazek,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.8,40,1,GK,40,LEE
329,Ian Carlo,Poveda-Ocampo,0,0,14,344,5,71.5,55.0,91.0,0,43,21.8,0,0,0,0.3,42,3,MID,45,LEE
330,Jamie,Shackleton,0,0,17,454,11,45.7,52.0,18.0,0,72,11.4,1,0,0,0.0,48,3,MID,50,LEE
331,Pascal,Struijk,1,0,71,2072,32,66.3,513.0,222.0,2,402,80.1,7,0,3,5.3,40,2,DEF,40,LEE
332,Jordan,Stevens,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,43,3,MID,45,LEE
333,Illan,Meslier,0,0,154,3150,52,10.0,1026.0,0.0,20,774,103.7,11,0,0,8.5,48,1,GK,45,LEE
334,Leif,Davis,0,0,2,31,0,0.6,2.8,0.0,0,5,0.3,0,0,0,1.1,38,2,DEF,40,LEE
335,Oliver,Casey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,38,2,DEF,40,LEE
336,Robin,Koch,0,0,38,1130,21,52.2,230.2,131.0,2,220,41.4,4,0,1,0.3,43,2,DEF,45,LEE
337,Rodrigo,Moreno,7,4,89,1279,21,409.7,398.4,617.0,16,341,142.4,3,0,3,2.7,57,4,FWD,60,LEE
338,Elia,Caprile,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,1,GK,40,LEE
339,Mateusz,Bogusz,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,43,3,MID,45,LEE
340,Diego,Llorente,1,0,50,1203,12,51.0,293.0,115.0,3,255,46.0,4,0,1,0.6,44,2,DEF,45,LEE
341,Raphael,Dias Belloli,6,10,133,2358,34,889.3,719.6,902.0,11,489,251.3,9,0,3,9.4,56,3,MID,55,LEE
342,Jack,Jenkins,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LEE
343,Niall,Huggins,0,0,1,37,0,0.9,2.6,2.0,0,4,0.6,0,0,0,0.1,45,4,FWD,45,LEE
344,Charlie,Cresswell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,2,DEF,40,LEE
345,Joe,Gelhardt,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,4,FWD,45,LEE
346,Gaetano,Berardi,0,0,8,113,0,0.9,17.2,18.0,1,30,3.6,1,0,0,0.0,40,2,DEF,40,LEE
347,Sam,Greenwood,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,4,FWD,45,LEE
348,Crysencio,Summerville,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,LEE
349,Cody,Drameh,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,LEE
350,James,Milner,0,2,44,1056,10,242.0,200.0,108.0,2,204,55.2,4,0,3,0.1,53,3,MID,55,LIV
351,Konstantinos,Tsimikas,0,0,2,6,0,0.1,0.0,0.0,0,5,0.0,0,0,0,0.0,49,2,DEF,50,LIV
352,Georginio,Wijnaldum,2,1,97,2938,39,387.0,358.2,307.0,3,482,105.1,10,0,1,1.2,53,3,MID,55,LIV
353,Jordan,Henderson,1,2,56,1704,23,262.3,358.0,108.0,2,345,72.9,4,0,0,0.9,54,3,MID,55,LIV
354,Adrián,San Miguel del Castillo,0,0,11,270,9,0.0,59.6,0.0,2,60,5.9,1,0,0,0.3,42,1,GK,45,LIV
355,Joel,Matip,1,2,42,690,5,42.4,179.0,84.0,5,194,30.6,3,0,2,0.4,54,2,DEF,55,LIV
356,Xherdan,Shaqiri,0,2,26,548,7,294.2,95.2,86.0,1,127,47.6,2,0,2,0.1,64,3,MID,65,LIV
357,Alex,Oxlade-Chamberlain,1,1,21,243,6,32.9,70.8,68.0,0,58,17.1,0,0,0,0.1,63,3,MID,65,LIV
358,Roberto,Firmino,9,8,141,2837,39,643.2,729.4,1415.0,15,615,278.8,10,0,2,5.7,91,4,FWD,95,LIV
359,Virgil,van Dijk,1,0,15,370,11,4.8,82.4,66.0,1,73,15.3,1,0,1,6.2,62,2,DEF,65,LIV
360,Sadio,Mané,11,11,176,2808,28,809.7,808.8,1535.0,14,513,315.5,12,0,3,8.2,118,3,MID,120,LIV
361,Alisson,Ramses Becker,1,0,140,2970,32,0.1,776.4,17.0,13,660,79.4,10,0,1,8.3,60,1,GK,60,LIV
362,Fabio Henrique,Tavares,0,2,71,2566,29,106.8,460.4,75.0,2,421,64.6,11,0,6,0.9,54,3,MID,55,LIV
363,Mohamed,Salah,22,6,231,3077,41,825.7,1056.0,1980.0,21,657,385.8,11,0,0,43.6,129,3,MID,120,LIV
364,Andrew,Robertson,1,8,161,3384,42,1129.3,754.4,359.0,19,834,224.5,12,0,2,16.5,73,2,DEF,70,LIV
365,Divock,Origi,0,0,10,180,0,33.2,17.8,60.0,0,23,11.1,1,0,0,0.6,51,4,FWD,55,LIV
366,Harry,Wilson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,51,3,MID,55,LIV
367,Trent,Alexander-Arnold,2,8,160,3029,40,1238.8,789.6,529.0,26,761,255.7,10,0,2,27.1,78,2,DEF,75,LIV
368,Joseph,Gomez,0,0,10,589,14,18.1,106.8,0.0,0,94,12.5,0,0,0,1.0,52,2,DEF,55,LIV
369,Naby,Keita,0,0,15,517,8,100.5,70.6,119.0,0,78,29.0,2,0,1,0.2,52,3,MID,55,LIV
370,Curtis,Jones,1,2,50,1169,14,233.4,224.6,289.0,0,226,74.8,5,0,2,0.6,44,3,MID,45,LIV
371,Neco,Williams,0,0,11,247,1,47.8,42.0,34.0,0,51,12.2,1,0,1,4.1,38,2,DEF,40,LIV
372,Harvey,Elliott,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,3,MID,45,LIV
373,Diogo,Jota,9,0,86,1106,15,188.3,387.4,680.0,9,228,125.7,4,0,2,5.7,69,3,MID,65,LIV
374,Thiago,Alcántara do Nascimento,1,0,55,1851,18,460.3,378.8,178.0,1,331,101.9,8,0,4,1.2,55,3,MID,60,LIV
375,Caoimhin,Kelleher,0,0,10,180,1,0.0,57.8,0.0,0,41,5.8,1,0,0,0.1,45,1,GK,45,LIV
376,Nathaniel,Phillips,1,1,68,1455,11,90.6,376.4,132.0,1,325,60.1,7,0,2,4.7,42,2,DEF,40,LIV
377,Rhys,Williams,0,0,28,659,6,29.8,111.6,62.0,1,135,20.4,3,0,0,0.3,40,2,DEF,40,LIV
378,Leighton,Clarkson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LIV
379,Jake,Cain,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LIV
380,Ozan,Kabak,0,0,26,801,9,17.2,131.0,19.0,1,150,16.7,3,0,3,0.4,50,2,DEF,50,LIV
381,Ben,Davies,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,47,2,DEF,50,LIV
382,Liam,Hughes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,1,GK,40,LIV
383,Jakub,Ojrzynski,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,1,GK,40,LIV
384,Ben,Woodburn,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LIV
385,Billy,Koumetio,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,LIV
386,Fernando,Luiz Rosa,0,2,65,1182,10,220.8,248.6,106.0,8,303,57.6,7,0,6,0.7,54,2,DEF,55,MCI
387,Claudio,Bravo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,1,GK,45,MCI
388,Sergio,Agüero,4,1,38,554,4,102.2,200.6,326.0,3,155,62.2,4,0,0,1.6,103,4,FWD,105,MCI
389,Nicolás,Otamendi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,49,2,DEF,50,MCI
390,Kyle,Walker,1,1,91,1944,20,200.9,332.2,88.0,7,410,62.1,9,0,1,4.9,61,2,DEF,60,MCI
391,Ilkay,Gündogan,13,4,157,2025,16,688.4,754.6,712.0,22,620,215.7,12,0,1,17.1,55,3,MID,55,MCI
392,Kevin,De Bruyne,6,12,141,1995,17,1170.1,760.8,914.0,19,566,284.7,12,0,1,11.9,118,3,MID,115,MCI
393,John,Stones,4,0,128,1933,12,79.8,520.0,192.0,11,531,79.0,14,1,0,9.7,51,2,DEF,50,MCI
394,Benjamin,Mendy,2,1,63,951,10,117.1,179.8,89.0,8,222,38.4,5,0,2,1.7,59,2,DEF,60,MCI
395,Riyad,Mahrez,9,8,145,1945,22,693.6,606.0,893.0,15,505,219.1,11,0,0,6.4,81,3,MID,85,MCI
396,Raheem,Sterling,10,9,154,2534,23,584.1,663.4,1366.0,10,458,260.3,14,0,4,4.3,109,3,MID,115,MCI
397,João Pedro Cavaco,Cancelo,2,4,138,2298,21,673.0,569.8,394.0,18,610,163.7,14,1,5,10.6,58,2,DEF,55,MCI
398,Ederson,Santana de Moraes,0,1,160,3240,28,10.0,586.0,0.0,3,696,59.6,19,0,3,9.4,61,1,GK,60,MCI
399,Nathan,Aké,1,0,29,797,13,46.9,156.0,44.0,1,150,24.7,3,0,4,2.4,54,2,DEF,55,MCI
400,Aymeric,Laporte,0,0,58,1343,10,78.0,233.4,85.0,4,286,39.6,7,0,1,2.3,60,2,DEF,60,MCI
401,Bernardo Mota,Veiga de Carvalho e Silva,2,7,94,2063,18,476.2,399.6,463.0,9,413,134.1,11,0,5,1.1,74,3,MID,75,MCI
402,Gabriel Fernando,de Jesus,9,5,115,2056,17,467.5,501.0,931.0,16,453,190.0,11,0,2,2.5,91,4,FWD,95,MCI
403,Oleksandr,Zinchenko,0,0,69,1473,14,295.7,272.0,134.0,5,353,70.3,8,0,0,0.6,55,2,DEF,55,MCI
404,Phil,Foden,9,8,135,1607,16,545.8,580.8,734.0,17,479,186.0,6,0,0,9.8,61,3,MID,65,MCI
405,Tommy,Doyle,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,3,MID,45,MCI
406,Rodrigo,Hernandez,2,2,91,2747,27,546.3,640.6,335.0,5,531,152.4,13,0,6,0.4,53,3,MID,55,MCI
407,Ferran,Torres,7,4,95,1297,13,276.4,352.2,543.0,4,265,117.0,7,0,1,3.6,70,3,MID,70,MCI
408,Eric,Garcia,0,0,6,380,12,26.4,67.6,5.0,0,64,9.8,0,0,0,0.2,47,2,DEF,50,MCI
409,Adrián,Bernabé,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,MCI
410,Zack,Steffen,0,0,2,90,1,0.0,9.6,0.0,0,8,1.0,0,0,0,0.1,44,1,GK,45,MCI
411,Liam,Delap,0,0,1,39,4,0.3,0.0,4.0,0,0,0.2,0,0,0,0.9,42,4,FWD,45,MCI
412,Cole,Palmer,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,MCI
413,Rúben Santos,Gato Alves Dias,1,1,142,2843,21,91.0,651.6,218.0,12,656,96.3,17,0,4,19.9,59,2,DEF,55,MCI
